id,gsi,academic,personal
12441,0.056603774,0.4,0.625
12442,2.886792453,2,3.875
12443,1.113207547,1.4,1.625
12444,0.452830189,1.7,0.5
12445,3.264150943,1.9,3.875
12447,0.346153846,1.4,0.375
12450,3.547169811,2.2,2.5
12451,0.283018868,1.2,1.75
12453,0.867924528,2.8,1.75
12457,1.230769231,1,2.625
12461,1.320754717,2.5,1.625
12463,1,1.9,1.75
12464,0.442307692,0.2,1
12467,0.377358491,0.7,0.875
12469,0.641509434,1.5,1.25
12470,1.826923077,1.5,1.125
12471,1.471698113,1.6,2.875
12472,0.358490566,0.2,0.75
12474,0.79245283,1.3,2.125
12475,1.288461538,1.6,1.5
12476,0.58,0.4,0.75
12477,1.169811321,0.6,1.625
12478,0.057692308,0.3,0.5
12479,0.653846154,0.6,1.375
12480,0.294117647,0.7,0.125
12482,1.096153846,2.1,1.125
12484,0.377358491,0.8,0.75
12485,2.094339623,1.4,2.75
12489,0.339622642,0.4,0.75
12490,1.226415094,1.4,1.875
12491,1.018867925,0.9,0.625
12492,1.943396226,1.2,2.25
12493,0.396226415,0.7,0.875
12495,0.58490566,0.8,1.5
12496,1.358490566,2.7,1.375
12497,1.037735849,2.4,1.75
12498,0.094339623,1.2,0.625
12504,0.471698113,1,0.5
12507,0,0.4,0.125
12508,1.056603774,0.6,1.375
12509,0.943396226,1.9,1
12511,0.735849057,3,1.25
12512,0.547169811,1.4,1.625
12513,0.188679245,0.7,0.75
12514,1.716981132,2.1,1.125
12515,0.528301887,0.9,0.25
12516,0.830188679,3.4,0.625
12519,1.666666667,3.2,1.375
12521,1.79245283,1.7,2
12523,1.849056604,1.4,2.75
12525,0.830188679,0.8,1.125
12526,0.924528302,1.4,1.5
12527,0.622641509,2.4,0.75
12531,0.980769231,1.7,0.875
12532,0.692307692,1.4,1.375
12533,0.377358491,0.9,0.5
12535,0.641509434,0.7,1.125
12536,0.698113208,2.1,1.75
12537,1.301886792,1.9,0.75
12538,0.924528302,1.4,2.125
12539,1.094339623,1.2,1.875
12541,0.735849057,0.3,0.5
12546,1.882352941,2.9,2.375
12547,2.264150943,1.5,2.375
12555,0.358490566,1.7,0.625
12558,0.32,1,0.625
12810,1.113207547,1.7,1.625
12828,1.509433962,3.6,1.375
12829,1.076923077,3.1,1
13241,1.245283019,1.2,2.5
13243,0.596153846,0.5,0.375
13245,1.075471698,0.9,2.375
13249,0.823529412,1,0.5
13250,1.679245283,1.7,2.25
13252,0.716981132,1.9,0.125
13253,1.509433962,2.1,2.25
13254,1.094339623,0.8,1.125
13256,1.716981132,0.9,2.875
13257,2.226415094,2.1,2.25
13258,0.622641509,0.5,1.125
13259,0.301886792,0.5,0.625
13260,0.188679245,0.7,1
13261,0.528301887,1.7,1
13262,1.056603774,1.4,0.875
13263,0.470588235,2.7,1.25
13265,1.377358491,1.8,1.75
13266,0.566037736,0.8,0.5
13267,0.056603774,1.2,0.125
13268,1.320754717,1.6,1.25
13269,1.245283019,3.4,1.375
13271,0.452830189,0.6,0.75
13274,0.20754717,1,0.5
13275,0.528301887,0.1,2.125
13277,0.615384615,1.4,1.125
13278,1,0.6,1.375
13280,0.037735849,0.9,0.125
13281,0.264150943,1.3,1.25
13402,0.7,2.4,1.375
13405,0.711538462,2.2,1.5
13416,2.150943396,4,1.5
13426,0.754716981,0.2,0.875
13427,2,2.9,1.875
13428,1.673076923,3.6,2.25
13430,0.923076923,1,1.375
13431,0.188679245,0.5,0.625
13434,1.20754717,2.3,2.25
13436,2.076923077,2.7,2.5
13438,0.490566038,2.4,0.625
13439,1.283018868,2.9,2.25
13441,0.698113208,1.4,0.875
13442,0.188679245,0.2,1.375
13443,1.46,3,0.75
13444,1.470588235,3.4,2.25
13445,0.037735849,1.9,0.75
13446,1.943396226,2.2,1.875
13448,0.490566038,1.3,1.125
13449,1.196078431,3.5,1.5
13455,0.339622642,2.2,1.125
13456,0.433962264,1.1,1
13457,1.20754717,1.2,0.625
13460,1.056603774,2.4,1.5
13461,0,1,0.25
13462,0.245283019,1,0.25
13463,0.169811321,1,0.375
13465,0.603773585,0.4,1.25
13467,0.58490566,3,1.25
13469,0.962264151,0.8,0.75
13472,1.509433962,3,2
13474,0.113207547,0.3,0.875
13476,1.075471698,2.3,1.25
13478,0.283018868,0.7,0.75
13481,1.264150943,2.1,2.25
13483,1.075471698,2.4,1.25
13485,0.754716981,2.6,1.25
13487,1.018867925,1.7,1.75
13488,1.396226415,1.8,2.125
13490,0.981132075,2.1,0.625
13493,0.339622642,1,1.125
13494,0.576923077,1,1.125
13496,1.603773585,3.4,2.375
13498,1.660377358,1.3,2.75
13499,0.283018868,1.5,0.125
13500,0.283018868,1.1,0.875
13502,1.679245283,2.9,2.25
13504,0.754716981,1,2.5
13506,0.698113208,1.7,0.75
13507,0.930232558,2.3,2.25
13511,0.211538462,1,0.625
13513,0.339622642,1.3,1.25
13514,0.037735849,0.2,0.625
13515,0.79245283,2.5,1.25
13516,1.037735849,1.2,1.625
13521,1.339622642,1.1,2
13522,0.442307692,1.6,2.25
13523,0.056603774,0.4,0.5
13528,0.283018868,0.9,0.75
13529,0.396226415,1.3,0.875
13530,0.811320755,1.8,1.375
13531,0.96,2.3,0.875
13533,1.188679245,1.6,1
13538,0.150943396,1.3,0.5
13539,1.735849057,2.2,2.25
13541,0.980392157,2.6,2.125
13542,0.886792453,2.6,1.375
13543,1.622641509,2.6,2.625
13544,0.264150943,1.9,0.25
13547,0.41509434,1.2,1.5
13550,0.36,1.6,0.5
13552,0.264150943,1.3,1.125
13553,0.886792453,3.3,1.125
13555,0.867924528,1.9,1.375
13557,0.660377358,2.1,1
13558,2.153846154,1,2.5
13560,0.226415094,1.6,0.5
13562,1,0.9,1.875
13737,0.396226415,0.7,0.875
13738,0.452830189,2.1,0.75
13750,0.679245283,0.8,1.875
13752,0.320754717,0.2,1.75
13753,2.019230769,1.9,2
13754,0.6,2.3,1.125
13755,1.283018868,2.8,3.125
13756,0.20754717,1.8,0.875
13757,1.58490566,1.9,1
13763,0.358490566,1.5,1.625
13765,0.826923077,0.3,1.125
13766,1.20754717,2.6,1.25
13768,0.58490566,2,1.375
13769,1.433962264,1.2,1.625
13771,0.735849057,0.5,0.5
13773,0.673076923,1.2,1.5
13774,1.981132075,2.5,3
13776,0.603773585,2.7,0.625
13778,2.528301887,3.7,2.875
13779,0.660377358,1.5,1.125
13780,1.094339623,1.8,2.375
13781,0.490566038,0.7,1.75
13794,1.754716981,1.5,2.5
13795,0.905660377,1.1,1.875
13796,0.943396226,2,1.125
13797,0.566037736,0.8,1.25
13799,0.452830189,1,1
13803,0.615384615,3.2,0.625
13804,0.867924528,2.2,1.25
13806,1.773584906,2.1,1.375
13807,1.301886792,1.2,1.125
13808,1.41509434,2.7,1.875
13809,1.830188679,1.7,2.375
13810,1.301886792,3.4,1
13816,0.358490566,1.7,0.875
13817,2.471698113,3.6,2.75
13818,0.921568627,1.3,1.375
13819,0.867924528,2.1,1.875
13820,1.58490566,1.4,2
13823,1.150943396,2.1,1.125
13824,0.58490566,2,1
13825,0.716981132,1.8,1.125
13829,2.433962264,2.7,2.625
13838,0.113207547,0.9,0.5
13839,0.320754717,0.5,1.625
13841,1.660377358,2.9,1.875
13842,1.603773585,3.2,2.25
14026,0.320754717,1.2,0.75
14027,0.25,0.5,1.125
14028,0.264150943,2.3,0.75
14029,0.730769231,1,0.375
14030,0.346938776,2.3,1
14072,0.403846154,3.2,1.125
14073,1.698113208,1.6,2.5
14074,0.188679245,1.4,0.75
14075,0.638297872,2.1,0.5
14076,0.490566038,1.3,0.75
14077,1.075471698,2.4,1.5
14078,0.754716981,1.3,1.25
14081,0.132075472,0.7,1
14084,0.924528302,1.6,0.875
14086,0.230769231,1.4,1.5
14087,2,2.5,1.5
14088,0.905660377,3.3,1.375
14089,0.396226415,2.3,1
14234,0.20754717,1.5,0.75
14235,0.509433962,1.9,1.625
14237,1.480769231,2.1,1.75
14239,0.711538462,1.5,2
14240,0.519230769,1.1,1.125
14244,0.208333333,1.5,0.75
14250,1.20754717,1.9,2.5
14252,0.607843137,3,0.375
14254,0.358490566,0.5,1
14255,0.924528302,2.2,1.75
14257,0.660377358,0.6,0.75
14258,1.113207547,0.7,2.75
14259,1.094339623,2,1.875
14260,1.811320755,3.6,2.625
14262,1.58490566,1.8,2.375
14264,0.452830189,1.1,1.375
14271,0.490566038,1.1,1.125
14275,1.132075472,2.2,1.875
14281,0.31372549,1.6,0.625
14283,0.132075472,2.4,0.5
14285,1.288461538,2.6,1.5
14286,0.188679245,1.9,0.5
14288,0.377358491,1,0.75
14292,0.31372549,0.1,0.875
14296,0.641509434,1.3,1.125
14298,0.294117647,0.6,1.25
14302,0.660377358,2.5,2
14303,1.075471698,1.9,0.875
14304,1.716981132,2.2,2.5
14305,0.653846154,2.3,1
14306,0.528301887,1,1
14308,0.509433962,0.7,1
14312,1.150943396,1,1.625
14315,1.170212766,1.9,1.625
20002,0.301886559,2.2,0.25
20003,0.452830076,1.7,1.375
20004,0.245283008,1.4,0.625
20005,1.188678741,1.7,1
20006,0,0.4,0.5
20007,1.076922417,2.4,2.5
20008,0.207547069,0.7,0.5
20013,0.113207519,1.4,0.5
20017,0.07547164,1.1,0.25
20020,0.830188274,2.1,0.75
20021,1.17307663,2.8,1
20022,0.301886559,0.7,0.375
20023,0.096153796,1.2,0.25
20024,0.415094137,0.4,0.25
20026,0.641509056,0.5,0.125
20027,0.05660376,0.7,0.125
20028,0.358490467,1.6,0.75
20029,0.264150858,2.3,0.375
20033,0.283018827,1.2,0.5
20034,0.716980934,1.5,1.125
20039,0.377358437,0.3,0.5
20042,0.849056244,2.7,0.75
20043,0.98113203,2.3,2.25
20044,0.283018827,1.8,0.625
20045,0.150943279,0.9,0.25
20046,0.358490467,1.7,0.875
20048,0.283018827,1.7,0.625
20049,0.660377026,2.2,1.75
20050,0.226415038,1.9,0.625
20051,0.716980934,1.6,2.875
20052,0.245283008,1.2,0.125
20053,0.245283008,0.2,0.5
20054,0.132075429,1.6,1.25
20055,0.641509056,1.3,0.75
20056,0.299999952,1.2,0.25
20057,1.037734985,1.5,2
20058,0.603773117,1.8,1
20060,0.07547164,0.9,0.25
20061,0.150943279,0.7,0.625
20062,0.301886559,1.1,0.375
20065,0.807692051,1.9,2.625
20066,0.207547069,0.5,1
20067,0.943396091,1.2,1.75
20068,0.264150858,1.4,1
20069,0.188679218,1.1,1.125
20070,0.207547069,1.6,0.25
20071,0.396226406,1.4,1
20072,0.245283008,0.6,0.125
20073,0.07547164,0.4,0.125
20074,1.094339371,1,1.5
20076,1.094339371,3,1
20077,0.415094137,1.1,0.875
20079,0.094339609,0.5,0.125
20080,0.566037655,2.8,0.75
20082,0.603773117,2.2,0.75
20083,0.169811249,1.3,0.25
20084,0.283018827,0.5,0.125
20085,0.433962107,1.9,0.125
20089,1.452829361,2,1.125
20090,0.830188274,1.3,0.75
20091,0.094339609,0.8,0.125
20441,0.03773582,1.4,0.875
20442,0.226415038,1.1,0.75
20443,0.622641087,0.8,0.5
20444,0.07547164,1.1,0.25
20445,0.471698046,2.2,0.75
20446,0.924528122,2,1.875
20447,0.094339609,1,0.625
20448,1.603773117,1.4,0.875
20449,0.867924213,1.8,1.625
20450,1.301886559,1.5,0.375
20451,0.339622498,1.5,1.125
20452,0.773584843,1.9,1.75
20453,0.962264061,1.1,1.5
20454,0.339622498,1.3,0.375
20455,2.377357483,2.5,1.625
20456,1,2.2,1.25
20457,0.452830076,2.1,0.5
20458,0.03773582,0.6,0.375
20459,0.566037655,2.3,1.25
20460,0.886792183,2,0.375
20461,0.641509056,1.2,0.5
20462,1.943395615,3.1,2.25
20463,0.396226406,0.9,0.5
20464,0.471698046,1.4,1.25
20467,0.245283008,0.8,0.125
20469,0.320754528,1.4,0.5
20470,0.396226406,1.7,1
20471,0,0.6,0.25
20472,0.320754528,1,0.625
20473,0.150943279,0.5,0.25
20474,0.320754528,0.9,1.375
20475,2.528301239,2.9,2.25
20477,0.365384579,1.8,0.375
20478,0.132075429,1.1,0.125
20479,1.075470924,2.8,1.875
20480,0.377358437,0.9,0.5
20483,0.924528122,1.4,1
20484,0.094339609,2,0.5
20485,0.716980934,0.5,0.25
20486,0.603773117,2.1,0.75
20488,0.754716873,2.6,1.5
20489,0.377358437,1.7,0.75
20490,0.962264061,2.6,2.5
20491,0.452830076,1.1,0.625
20492,0.094339609,1.5,0.5
20493,0.05660376,0.8,0.25
20494,0.584905624,1.4,0.75
20497,0.792452812,1.1,1.125
20498,0.603773117,2.4,1.25
20499,1.566037178,2.4,2
20500,0.716980934,0.6,0.5
20501,1,2.4,0.875
20502,0.566037655,1.4,0.375
20503,0.396226406,1.5,0.625
20506,0.188679218,1.5,0.625
20507,0.905660152,1.3,0.625
20508,0.301886559,1.2,0.75
20509,0.339622498,0.7,0.75
20510,0.943396091,2.3,0.875
20511,0.490566015,1.3,0.625
20512,1.075470924,0.9,1.25
20513,0.471698046,2.4,1.125
20514,0.584905624,2.1,1
20515,1.13207531,2.5,1.625
20516,0.094339609,0.3,0.25
20517,0.490566015,1.7,0.75
20541,1.754716873,3.8,2.375
20542,0.622641087,1.5,1
20546,0.735848904,2.7,0.875
20548,0.622641087,3.2,1.75
20550,0.358490467,0.6,0.5
20552,0.226415038,1.2,0.75
20554,0.207547069,0.5,1
20555,0.471698046,1.3,0.25
20556,0.509433746,1.3,1.25
20558,0.245283008,1.6,0.5
20560,1.301886559,2.2,2
20561,0.584905624,1.4,0.375
20562,0.547169685,1.7,1.25
20563,0.905660152,0.7,0.25
20565,1.26415062,1.6,1
20565,1.26415062,1.6,1
20567,2.92307663,3.2,3.5
20568,0.339622498,0.7,1
20569,1.62264061,2.3,1.375
20570,1.094339371,1.7,2.125
20571,0.320754528,1.3,0.75
20578,0.264150858,2.6,1
20581,0.490566015,1.5,0.75
20583,1.792452812,2.6,2.125
20584,0.320754528,0.7,0.375
20601,0.226415038,1.9,0.375
20602,0.396226406,0.8,0.375
20603,0.301886559,1.7,0.375
20604,0.698112965,1.5,0.875
20607,0.226415038,2.1,0.625
20608,0.269230604,2.1,0.5
20609,0.207547069,1.2,1
20610,0.094339609,0.4,0.25
20611,0.113207519,0.6,0.125
20612,0.188679218,3.2,0.875
20613,0.387754917,1.3,0.625
20614,1.773584366,2.9,1.25
20616,0.528301716,1.1,0.625
20617,0.188679218,1.3,0.75
20618,0.415094137,2.8,0.875
20621,1.245282173,2.4,2.25
20622,0.698112965,1.6,1.375
20623,1.13207531,2.3,1.5
20624,1.301886559,3,1.5
20625,0.471698046,2.6,0.875
20771,0.339622498,1.5,2
20772,0.452830076,1.1,0.75
20773,0.169811249,1,0.5
20774,0.566037655,1.4,0.875
20775,0.320754528,1.4,0.375
20776,0.905660152,2.2,1.5
20777,0.452830076,2.7,1.5
20778,0.773584843,2.1,1
20780,0.849056244,1.1,1.5
20782,0.603773117,1.4,0.25
20783,0.867924213,2.5,1.75
20784,1.037734985,2.2,1.375
20785,0.264150858,2,1.375
20786,0.320754528,0.5,1
20787,0.584905624,2,0.875
20788,0.754716873,1.9,0.5
20789,0.132075429,0.3,0.25
20790,0.207547069,2.1,0.5
20791,0.603773117,2.5,0.875
20792,1.566037178,3.2,1
20794,0.849056244,2.7,1.5
20795,0.150943279,0.6,0.75
20798,0.264150858,1.9,0.625
20799,0.169811249,1.3,0.875
20800,0.264150858,1.5,0.5
20801,0.226415038,1.6,0.75
20802,1.320754051,3.1,3.375
20803,0.094339609,0.4,0.25
20806,0.735848904,2.5,1.125
20809,0.150943279,0.4,0.625
20810,0.396226406,0.9,1.125
20812,0,0.6,0.125
20813,0.547169685,1.7,1.25
20814,0.641509056,2.6,0.875
20815,0.05660376,1.9,0.125
20817,2.207546234,3.8,3
20818,0.641509056,3.6,1.625
20819,0.660377026,1.4,0.875
20820,1.62264061,3,2.125
20821,0.415094137,0.8,0.375
20823,1.283018112,1.9,1.875
20824,2.056602478,2.2,2.75
20825,0.509433746,2.4,1.125
20827,0.830188274,1,1.375
20828,0.07547164,1.2,0.375
20830,0.094339609,0.7,0.125
20831,0.886792183,1.8,1.75
20832,0.05660376,0.6,0.125
20833,0.226415038,1.9,0.875
20834,0.924528122,2.2,0.75
20835,0.452830076,2.1,0.625
20836,0.283018827,1.7,0.25
20837,0.377358437,1.3,0.625
20838,0.377358437,2.4,0.625
20839,0.396226406,2.1,0.875
20840,0.566037655,1,1.25
20842,0.05660376,0.8,0.125
20843,0.735848904,2.5,1.125
20845,0.07547164,0.7,0.125
20846,1.962264061,2.8,2.25
20847,0.509433746,2.4,0.75
20848,0.245283008,1.6,0.75
20849,0.094339609,1.8,0.25
20850,0.358490467,0.5,2.5
20851,1.433961868,2.4,1.125
20852,0.471698046,1,1.125
20853,1.339622498,2.8,1.5
20854,0.490566015,1.8,0.875
20855,1.207546234,2.9,1.5
20856,0.584905624,0.9,0.25
20858,0.150943279,1.8,0.125
20860,1.22641468,1.7,1.875
20901,1.62264061,2.7,1.125
20902,0.433962107,1.5,0.25
20911,0.471698046,2.2,1.5
20912,0.245283008,1,0.375
20913,0.301886559,1.4,0.5
20914,0.132075429,1.9,0.625
20915,0.773584843,2.2,0.875
20916,0.301886559,1.8,2
20917,0.584905624,2.2,1.125
20918,1.547169685,3.4,1.5
20919,2.301885605,3,2.125
20921,0.547169685,1.3,1
20922,0.698112965,1.4,1.625
20924,0.433962107,1.4,0.625
20925,0.211538434,1.3,0.375
20926,1.754716873,2.3,2.875
20928,0.509433746,1.6,1
20929,1.22641468,1.7,0.875
20932,1.509433746,2.1,1.5
20938,0.339622498,2.7,0.875
20943,0.754716873,1.9,1.5
20944,0.226415038,1.1,0.125
20947,0.452830076,1.4,0.375
20949,0.716980934,0.6,1.625
20950,0.169811249,0.5,0.125
20963,0.538461208,0.7,1
21024,0.943396091,3.2,2.375
21026,1.754716873,2.7,2.625
21027,0.98113203,1,2.375
21028,0.396226406,1.4,0.375
21029,0.301886559,0.9,0.375
21032,1.056603432,1.6,2
21033,0.188679218,1.2,0.125
21034,2.339622498,2.8,2
21036,0.05660376,1.3,0.125
21043,0.07547164,0.9,0.375
21044,0.05660376,0.6,0.375
21045,0.094339609,0.6,0.25
21046,0.05660376,1.1,0.125
21047,0.962264061,1.8,1.25
21048,1.075470924,2.5,1
21049,0.150943279,0.9,0.25
21052,0.547169685,1.9,1.125
21055,0.113207519,0.6,1
21056,0.207547069,1.4,1.25
21057,0.433962107,1,1.75
21060,0.98113203,2.9,2.25
21063,0.396226406,1,0.375
21065,0.509433746,0.7,0.25
21067,1.188678741,2.6,0.75
21068,2.54901886,1.6,3.125
21069,0.301886559,1,0.125
21070,0.415094137,1.1,0.25
21071,0.03773582,0.4,0.125
21072,0.792452812,1.7,1.125
21073,0.653845787,2.2,2
21074,1.962264061,2.8,2.75
21076,0.811320305,1,0.5
21077,1.698112488,3.6,2.375
21078,0.245283008,0.7,0.375
21079,0.169811249,0.3,0.25
21080,0.452830076,1.4,0.75
21081,0.339622498,1.6,0.25
21082,0.169811249,1,0.375
21084,0.811320305,2.5,0.625
21085,0,0.4,0.125
21086,0.188679218,1.3,0.25
21087,0.307692289,1.3,0.375
21088,1.207546234,3.2,1.875
21089,0.301886559,1.1,0.625
21090,0.264150858,1.1,0.375
21092,0.528301716,2.6,0.75
21093,1.245282173,2.3,1
21094,0.339622498,1,0.25
21095,0.283018827,0.3,0.375
21096,0.132075429,0.3,0.25
21097,0.283018827,0.4,0.375
21098,0.188679218,1.5,0.375
21100,0.943396091,2.6,1
21101,0.830188274,2.7,1.125
21102,1.509433746,2.8,1.875
21104,0.735848904,1.5,0.375
21105,1.037734985,2.5,0.875
21107,0.547169685,1.8,0.75
21108,0.660377026,2,0.625
21109,1.169811249,1.3,2.125
21111,0.566037655,1.3,0.375
21112,0.490566015,2.1,1
21113,1.886792183,3,1.75
21114,0,1.4,0.25
21115,1.471697807,2,3.5
21116,0.339622498,1.2,0.375
21117,0.05660376,0.7,0.375
21118,0.339622498,1.8,0.75
21119,0.01886791,0.7,0.375
21120,1.096153259,1.7,1.875
21121,0.943396091,1.5,1.125
21429,0.320754528,1.1,0.5
21432,0.490566015,0.2,0.625
21434,0.679244995,1.7,0.625
21440,0.081632614,0.6,0.125
21446,0.641509056,1.5,0.875
21466,0.226415038,0.2,0.125
21470,0.25,0.7,0.125
21473,0.641509056,0.9,0.75
21474,0.98113203,1.5,1.625
21475,0.352941036,1.2,0.5
21479,0.094339609,1.3,0.625
21488,2.018867493,1.8,1.625
21489,0.226415038,0.4,0.375
21493,0.365384579,0.4,0.125
21496,2.038459778,2.2,1.625
21502,1.056603432,2.7,0.75
21503,0.264150858,3.1,0.25
21503,0.735848904,1.4,2
21504,0.346153736,1.7,0.25
21505,0.660377026,2,0.75
21506,0.735848904,3.3,1.25
21507,0.339622498,0.8,0.375
21507,1.705882072,2.2,1.875
21509,0.132075429,1.2,1.125
21509,0.5,2.6,2.375
21510,0.679244995,2.5,1
21511,0.301886559,1,0.625
21512,1.433961868,2,1.5
21513,0.754716873,2.5,1.125
21514,0.307692289,2.1,1
21515,0.415094137,1.5,0.75
21516,0.509433746,2.1,1
21517,0.173076868,1.4,0.375
21520,0.415094137,1.3,0.375
21521,0.207547069,1.1,0.75
21522,0.792452812,2.4,1.5
21522,0.862744808,2.4,1.25
21523,1.399999619,2.4,1.5
21524,0.264150858,0.6,0.375
21525,0.245283008,1.1,0.25
21525,0.255319118,0.7,0.25
21526,0.471698046,2.6,1.125
21526,0.480769157,1.4,0.25
21527,1.459999084,2.7,1.5
21528,0.113207519,0.4,0.875
21529,0.849056244,1.3,1.25
21532,0.471698046,3.1,1.375
21533,0.377358437,1.2,0.875
21533,0.547169685,3.1,1.375
21534,0.403846025,1.3,1.125
21534,0.603773117,0.8,0.25
21535,0.396226406,0.5,0.125
21536,1.679244995,3,2.25
21538,0.603773117,1.3,0.875
21539,1.849056244,2,2
21540,1,2.4,1.375
21541,0.433962107,0.6,0.375
21542,0.320754528,1.4,0.25
21542,0.339622498,0.8,0.75
21543,0.176470518,0.9,1
21543,0.396226406,1.8,0.5
21544,0.03773582,0.5,0.375
21544,0.132075429,1.3,0.375
21545,0.226415038,2.5,0.125
21546,0.05660376,0.9,0.125
21546,0.547169685,1.6,1.125
21547,0.07547164,0.7,0.25
21547,0.377358437,1.2,0.875
21548,0.207547069,0.8,0.625
21548,0.566037655,1.2,0.625
21549,0.150943279,0.7,0.375
21549,0.679244995,1.2,1.5
21550,0.03773582,1.1,0.125
21550,0.943396091,1.1,0.5
21551,0.01886791,0.6,0.25
21551,0.245283008,0.3,0.375
21552,0.094339609,1,0.25
21552,0.622641087,1.5,0.875
21553,0.07547164,0.3,0.25
21553,0.301886559,0.1,0.625
21554,0.020408154,0.1,0.125
21554,0.377358437,2.2,0.875
21555,0.150943279,0.9,0.375
21556,0.283018827,1.9,0.625
21557,0.094339609,1,0.125
21557,1.754716873,2.5,2.375
21558,0.358490467,0.8,0.25
21558,0.566037655,1.3,0.875
21559,0.07547164,0.8,0.25
21559,1.519229889,2.6,1.375
21560,0.811320305,2.3,1.25
21563,0.490566015,1.7,0.75
21564,1,2.2,0.625
21571,0.641509056,2.2,1.375
21574,1.150942802,2,1.875
21577,0.169811249,1.9,0.75
21579,0.076923072,0.2,0.5
21792,0.622641087,1.3,0.875
21793,0.150943279,0.8,0.125
21794,0.03773582,0.9,0.625
21795,0.339622498,1.2,0.625
21796,1.584905624,2.4,2.125
21797,0.05660376,0.3,0.125
21798,0.433962107,1.1,0.375
21799,1.094339371,1.7,1.5
21800,0.716980934,2.4,1.125
21801,0.716980934,0.8,0.625
21802,0.113207519,1.6,0.25
21803,0.490566015,1.8,2
21804,0.132075429,1.1,0.25
21805,0.03773582,0.6,0.625
21806,3.35848999,3.8,2.75
21807,1.13207531,1.5,1.125
21809,0.169811249,0.8,0.5
21811,0.811320305,3.2,1
21812,0.415094137,0.8,0.25
21813,0.264150858,2.5,1.25
21814,0.113207519,2.1,0.75
21815,0.452830076,2,0.875
21816,2.26415062,2.7,3.125
21817,0.226415038,1,0.25
21818,0.830188274,2,1.125
21819,0.05660376,1.2,0.25
21820,0.283018827,1,0.75
21822,1.301886559,0.2,1.5
21823,0.98113203,2.2,1.875
21824,0.245283008,1.3,0.375
21825,0.301886559,0.9,0.5
21827,0.811320305,2,1.25
21828,0.07547164,1.6,0.625
21829,0.886792183,1.8,1.25
21830,1.245282173,1.5,1.875
21831,0.547169685,2.4,2
21832,0.113207519,0.9,0.625
21833,0.415094137,0.6,0.5
21834,0.528301716,1.8,0.5
21835,0.415094137,2,0.75
21836,0.301886559,1.6,0.75
21837,0.07547164,1.5,0.5
21838,1.679244995,3.6,2.75
21840,1.037734985,1.4,1.375
21841,0.98113203,3,1.375
21842,0.288461447,1.6,1.125
21844,1.35848999,3.2,2.375
21845,0.301886559,1.1,1
21846,0.264150858,2,0.5
21848,1.339622498,1.9,2.25
21849,0.603773117,2.5,0.875
21850,1.26415062,2.4,2.25
21851,0.905660152,1.3,1.125
21853,0.698112965,2.2,2
21854,0.094339609,0.7,0.125
21856,1.301886559,3.3,2.375
21857,0.113207519,0.4,0.375
21858,1.35848999,1.5,1.875
21860,0.07547164,1.7,0.375
21861,0.490566015,1.4,0.75
21862,0.07547164,2.2,0.5
21864,0.584905624,1.8,0.75
21866,2.415092468,3.3,2.25
21876,0.169811249,1.4,1
21877,0.490566015,1.8,0.5
21881,0.264150858,1.5,0.25
21882,1.773584366,2.9,2.5
21883,0.05660376,0.6,0.5
21886,1.037734985,2.9,1
21941,0.886792183,2.7,2
21942,1.415093422,1.7,2.25
21943,0.283018827,1.3,0.75
21944,1.716980934,3,2.125
21948,2.698112488,3.3,2.625
21949,0.641509056,2.2,0.375
21950,0.811320305,1.5,1.5
21952,0.01886791,0.8,0.25
21953,0.415094137,1.7,0.75
21955,0.566037655,1.2,1
21963,0.547169685,2.2,1.25
21964,1.018867493,2.4,1.375
21966,0.811320305,1.4,1.875
21984,0.792452812,1.5,1
21987,0.283018827,1.5,0.375
21988,0.113207519,1.3,0.625
21989,0.245283008,1.2,0.5
21990,0.264150858,1.1,0.5
21991,0.905660152,1.9,0.875
21993,0,1.4,0.5
21994,0.150943279,1.8,0.125
21996,0.566037655,0.7,1.125
21997,0.557692051,0.8,2
21998,0.264150858,1.3,1.375
21999,0.358490467,1.7,0.625
22000,0.716980934,1.8,0.75
22001,1.22641468,1.7,2.5
22003,0.283018827,1.6,1.375
22004,0.471698046,2.5,0.625
22006,0.05660376,1.2,0.875
22007,0.245283008,2.4,1.875
22008,0.396226406,2.3,0.75
22009,0.326922894,1.8,1.125
22010,0.679244995,2.5,0.625
22011,0.113207519,1,0.375
22012,0.792452812,1.8,1
22013,1.433961868,1.1,1.25
22014,0.132075429,1.3,0.625
22015,0.188679218,2,0.75
22016,1.4905653,2.6,2
22019,0.490566015,1.1,1
22020,0.528301716,2.3,1.625
22022,0.094339609,0.8,0.5
22024,0.528301716,1.9,0.75
22025,0.245283008,2,0.5
22027,0.584905624,2.1,0.5
22028,0.283018827,0.8,1.75
22029,0.207547069,1.5,0.5
22033,1.037734985,3.5,1.875
22035,0.641509056,1.7,2
22036,0.245283008,1.1,0.75
22040,1.076922417,2.5,1.625
22041,0.377358437,1.9,0.5
22042,0.188679218,0.5,0.75
22043,0.264150858,1.6,0.625
22044,0.754716873,0.5,1.125
22045,0.358490467,1.9,1.5
22046,2.415092468,2.8,2.25
22047,0.07547164,1.3,0.875
22048,2.150941849,2.2,1.375
22049,0.584905624,1.9,0.5
22050,0.867924213,1.7,1.375
22052,0.396226406,1.2,1.75
22053,0.660377026,2,1.625
22054,0.07547164,0.5,0.25
22055,0.490566015,1.9,1.75
